geo_unit,X,Y
E02004442,572180.9863,188040.4111
E02005464,514108.0198,344063.3872
E02004566,587841.014,191179.525
E02004962,504683.7614,194601.4141
E02002772,463061.6265,460212.388
E02002493,452071.1195,529677.2126
E02005564,565323.5965,313948.0883
E02004845,537156.2323,208745.7769
E02002719,502711.3242,426680.1762
E02006891,503469.3687,458046.5265
E02004010,351534.8087,530025.6565
E02007103,427097.4565,564313.1568
E02002880,453687.8321,342419.4865
E02004429,573804.1169,193078.8856
E02001781,434450.9222,563486.2119
E02004894,532758.1263,212409.6633
E02004988,524351.5843,211265.0114
E02004581,608994.5989,220650.8595
E02004870,506026.3813,207089.1561
E02005778,422293.1794,455852.7351
E02003253,519330.0648,297273.0467
E02001787,433209.5205,562223.9227
E02005422,523949.8221,340209.9895
E02005858,452570.4623,337648.6837
E02002542,442974.8339,521473.8138
E02004958,507731.1135,197029.0721
E02007053,622839.95,308598.566
E02001714,426798.2377,567580.6992
E02005273,361057.4715,437875.1955
E02005205,344088.8455,431002.9389
E02002679,505628.0617,428738.173
E02006238,578477.2386,286160.4016
E02002726,518147.4855,414568.406
E02004911,521742.8542,234114.133
E02006922,601654.4454,226295.5965
E02003737,559225.0493,273489.0437
E02003284,589237.183,186753.1421
E02003304,561565.4879,179913.3999
E02001697,426248.3017,560443.68
E02004464,558868.3172,199245.3101
E02001774,432906.4741,565086.4372
E02004929,510336.2862,212336.4641
E02005497,482670.7926,389506.8427
E02006307,651848.5386,291929.9114
E02006241,571423.3139,275135.0346
E02003291,593633.1479,185794.5122
E02005571,596651.499,341649.2094
E02002782,455843.9663,454075.3056
E02004326,439214.8692,541010.5742
E02002759,500530.8973,408036.3906
E02005718,426787.2359,575653.7536
E02004451,584729.0719,229484.8945
E02005507,598856.3093,312113.5244
E02004476,578369.1677,187757.557
E02004985,523181.649,212502.1827
E02005587,625372.253,309913.2241
E02002758,489872.9158,410396.8809
E02005505,599101.7029,313742.7945
E02004496,570674.9833,205571.9305
E02003758,533891.1647,277657.4712
E02005795,488900.984,510986.1697
E02001742,433811.2688,572041.8772
E02005331,335052.7207,439578.1894
E02005229,342254.8113,463357.9822
E02001738,434006.495,573299.9015
E02004943,512916.4164,202646.7481
E02004931,517032.9386,208925.7475
E02004545,546340.1214,210644.4688
E02005471,525585.5938,322815.0539
E02002881,451964.8192,342212.1018
E02002777,458943.0805,454466.8503
E02003780,544171.4496,263066.2858
E02004934,516077.4207,207384.8982
E02005781,430913.9562,451152.7271
E02004005,300646.0727,511066.49
E02006316,638947.0193,277612.908
E02002490,450598.9383,531235.8011
E02004891,532309.0765,213594.5665
E02002730,529187.7426,409819.207
E02003651,506517.3861,219356.6274
E02002568,427895.6125,514452.9383
E02005488,513752.6787,310502.3367
E02005777,432163.3289,454762.449
E02002751,492470.4214,418742.0781
E02006246,615094.0588,246512.4945
E02004986,524555.9185,212318.4781
E02003265,511199.4753,223753.9843
E02003985,317929.4251,469147.3554
E02004599,553237.643,215981.8584
E02007041,399172.6282,456685.7869
E02004978,509759.9585,195514.9981
E02007090,518289.8545,206705.1445
E02005703,418567.3199,612908.0339
E02004309,426743.6361,544647.5723
E02004915,520761.5396,232867.0663
E02001725,427190.9413,565666.4625
E02005584,622670.5735,311319.6693
E02003995,338172.5672,555187.9937
E02005702,422626.1254,614341.8052
E02005705,406043.6036,601979.0328
E02004458,574571.0941,221066.2827
E02006892,502422.7947,457929.5414
E02004572,594240.3602,187583.6002
E02004026,329020.0061,478153.2539
E02003771,518762.4085,260666.1325
E02002685,518875.322,468274.679
E02003286,582832.3004,186532.4178
E02004501,571004.3717,203057.9824
E02005476,493568.9064,346606.1479
E02002633,331846.7928,442017.2573
E02005758,442892.051,480794.3453
E02005560,564473.6871,319977.1475
E02002768,477897.4896,404584.9176
E02004331,437265.053,538710.5783
E02001816,437081.0341,553643.4649
E02004968,510571.6561,200804.5512
E02005757,442859.9269,482330.7964
E02003641,490469.4745,225178.9246
E02003776,544928.2874,267563.4444
E02004535,538500.9251,200373.6799
E02002701,478522.0396,439264.6457
E02004861,497717.1605,209210.891
E02003254,514816.2429,296343.3916
E02004298,410074.7976,553078.0372
E02005486,510028.202,319909.4457
E02007089,525761.2055,227401.9995
E02005482,494171.2589,336072.3857
E02005764,431236.1715,470566.0748
E02003268,506123.7622,223111.5791
E02004969,510689.4137,199988.5901
E02005420,534009.9257,343654.6122
E02002756,488881.706,411580.7636
E02002512,452113.8934,514638.7034
E02001805,437453.8214,556202.5694
E02003729,548725.8251,256713.9873
E02002500,449187.9725,518614.0947
E02004468,561471.5131,194872.7325
E02004425,566854.914,195874.4576
E02004483,579348.69,183092.435
E02006303,653831.4404,294776.8875
E02001775,438590.6853,564866.1752
E02005772,435833.3848,456332.8151
E02002573,434153.2343,513083.7938
E02004297,417104.2034,556137.2662
E02001822,433364.0682,552189.6527
E02004503,580766.7308,197595.7041
E02005428,550109.2108,385306.8225
E02005225,351700.2913,464747.222
E02002904,455360.2319,333695.2247
E02002645,330869.5556,434435.3301
E02001722,419264.6077,566262.119
E02005489,515213.9308,310018.72
E02006233,587562.1463,241770.0516
E02003462,487654.2836,243426.4712
E02003601,522178.1526,249208.7625
E02004942,514341.07,203594.3011
E02007043,436836.3694,493723.83
E02004339,435494.1902,529145.9518
E02002786,462200.9119,451605.1911
E02005419,532899.0228,344098.3541
E02006865,531606.2096,343167.8062
E02004924,512486.8062,215375.2884
E02004495,567425.6398,206184.2253
E02004940,514841.5526,205922.4487
E02003977,321772.3812,476913.3317
E02003999,340156.0965,552936.0225
E02005816,466069.507,428088.8929
E02004587,616006.5879,215685.8234
E02001741,423970.5849,572703.8342
E02003610,503438.5152,237457.5767
E02002678,506682.2135,429057.4221
E02004531,546026.2306,202610.2746
E02004987,525680.6507,211746.2655
E02005330,334453.9751,441777.224
E02002766,490310.6887,407797.885
E02005721,422179.7399,587348.3832
E02004342,426870.5346,525397.2588
E02004302,418493.0018,551764.2595
E02002665,506790.0415,431255.0379
E02004300,416541.1341,552334.5433
E02007100,425706.018,564438.7562
E02006236,609025.9989,235899.8212
E02003243,519392.2495,302354.9408
E02002508,448159.3343,516480.2095
E02006938,509224.9981,221144.791
E02003295,592653.0101,185193.6459
E02004888,548141.5892,214892.2134
E02004895,537480.828,211649.7598
E02006272,613220.2083,249729.6291
E02005573,608401.9474,338968.2914
E02003299,565378.2899,182451.0207
E02003608,518941.8314,237687.1628
E02004584,619964.6314,216550.245
E02003476,486502.1916,237778.7324
E02002752,510736.7741,414771.7106
E02005532,625497.2248,311623.3942
E02003618,502325.1591,253310.5688
E02003991,336969.2482,555776.0182
E02002788,459151.7651,451288.91
E02004898,526417.4924,200955.4283
E02005493,484880.1081,395161.7431
E02004556,585245.3406,211759.9424
E02001752,433276.0719,569687.8411
E02004432,568612.7549,192747.8619
E02005456,497692.8058,365502.8079
E02004945,523774.673,225777.8447
E02004583,608740.236,216802.5374
E02006243,563484.3691,264818.2309
E02002655,511302.0316,433659.7673
E02003628,503719.4653,249520.9311
E02002567,430505.2398,514921.8819
E02001809,430661.6125,555996.0134
E02005915,468643.6821,335152.4819
E02001815,430180.8197,554181.0789
E02002562,429169.5643,516366.2294
E02004493,569678.2275,207015.659
E02002677,511187.4301,429451.6209
E02006279,583855.0194,263836.1883
E02004445,572779.6272,187766.7259
E02001769,436252.7799,566085.4129
E02007032,628949.9401,330379.7266
E02005566,551041.1194,303532.9549
E02004957,510007.9698,201167.9309
E02003981,320308.1139,470412.91
E02004921,519404.2415,228842.3311
E02005544,651960.6423,306951.4974
E02005526,617720.3645,314529.086
E02004321,442619.8683,549051.6361
E02002723,473951.3012,423966.1725
E02003647,501612.771,221934.0871
E02003599,516988.1242,250074.2744
E02004857,491684.1592,211407.065
E02003468,479696.6825,240398.9528
E02007012,488931.9967,239263.3511
E02001786,436659.9903,563028.9413
E02003605,495441.3404,241930.9676
E02005458,498429.9016,357385.9909
E02001761,430401.5592,568062.9811
E02005224,345213.8384,464808.6161
E02003774,516736.8819,259248.5528
E02005852,447818.3656,346048.0713
E02001704,426517.8282,558841.2739
E02003976,326934.749,523400.4605
E02005491,501814.6579,307325.0574
E02005503,601929.015,319110.2895
E02005608,630299.4558,291016.1135
E02002538,445937.32,522579.9503
E02005516,599877.2537,285804.0813
E02004983,525094.5406,214012.6918
E02003781,547683.0438,262623.6095
E02004455,574259.4318,222421.9831
E02002672,515087.2214,430371.435
E02001766,430397.1736,566821.8986
E02002728,526223.854,409703.4529
E02005720,425562.3129,594295.8743
E02004523,600069.6071,222409.923
E02002897,451788.898,339322.2142
E02004849,532444.8225,203471.7581
E02005492,511099.856,401619.9909
E02002497,451467.7625,519694.5572
E02004984,526318.7242,212713.2139
E02007104,423205.5013,563776.4486
E02004910,535953.753,240829.3241
E02002529,454805.2289,517744.2408
E02005319,333271.9134,447805.9295
E02005771,428991.4778,456532.2558
E02003762,520427.9994,271469.8437
E02006904,457630.9319,339419.937
E02002901,456374.2068,336063.0449
E02002876,454594.5457,343165.7855
E02005543,652792.1385,306975.9576
E02002499,451717.9464,518823.9965
E02004925,514418.3506,214877.2953
E02003757,530577.1887,280569.0612
E02002794,462443.879,449981.9547
E02002674,504894.405,429915.9896
E02002704,518115.2028,435139.4158
E02005328,332819.6367,443041.3086
E02004353,420451.6134,528896.6034
E02003751,541596.6118,291497.7641
E02006263,624246.7936,273471.9658
E02003745,542548.6777,306368.6663
E02005424,529718.133,401261.1264
E02004528,539594.4591,206514.1737
E02001690,420581.9323,561685.2536
E02001776,431782.5787,564812.4407
E02003778,549624.3211,265754.9214
E02003769,519329.7412,267296.5334
E02001702,427557.7041,559465.688
E02007093,530256.2646,223866.1796
E02004901,519380.3771,197896.6458
E02002739,530476.4098,408123.0966
E02007079,509861.4974,435407.9653
E02003627,505331.3559,249872.5944
E02005207,333944.2726,429309.7784
E02004887,529587.8713,216536.8153
E02002514,450854.6892,514260.22
E02007055,618191.312,310387.1544
E02005450,493838.4146,369472.6743
E02003767,511093.2922,269918.2664
E02004872,508078.7991,206665.464
E02005539,645291.9876,317093.5014
E02005270,374357.2472,444919.3196
E02003276,507776.3452,221495.4012
E02002703,502866.846,437985.1054
E02002571,430716.7633,513383.9956
E02004582,617985.8423,217375.7167
E02005605,619566.312,299971.6494
E02001700,421889.0183,559952.2821
E02004355,420436.6577,528023.3466
E02004512,599682.2082,225535.6723
E02004594,561117.2067,231646.1334
E02003786,546528.2369,252420.0463
E02006298,628093.6878,236661.8011
E02005449,496576.7936,369924.7986
E02002778,458603.0249,454036.4916
E02003792,538643.5269,244802.6159
E02006312,643870.357,289360.9817
E02004016,341566.0739,497750.6297
E02001804,435794.2999,556436.6196
E02002736,527687.7561,408773.3427
E02004316,419605.42,541860.2562
E02004299,419936.5883,553395.9733
E02005762,430311.0937,471677.1432
E02007086,544933.7346,254698.1496
E02002541,444484.0162,521739.9927
E02004847,536582.9538,205030.3775
E02003638,493172.9962,225869.5802
E02003723,544041.6984,259460.741
E02005271,374608.1054,442025.6312
E02005329,333802.4004,442820.211
E02004516,600577.8358,224494.0817
E02003484,484738.6686,235402.982
E02005808,511077.9118,480241.9574
E02004914,522522.7107,233006.4154
E02004307,420729.8081,544737.7725
E02006275,584323.4837,265921.6258
E02004976,511142.5568,196594.796
E02003760,524391.5917,273197.2558
E02004452,577133.764,224322.5294
E02002791,467397.4213,451521.7275
E02003278,509128.1696,220581.1222
E02004513,602175.0127,225086.9803
E02004025,349169.4223,480001.2083
E02004522,603859.7071,222537.2471
E02002521,466098.2485,521163.091
E02004484,580840.4054,183036.8468
E02003731,546852.4112,255876.103
E02004916,521543.3858,231970.0636
E02003640,491250.5076,225155.9523
E02005765,439573.8897,466388.2774
E02003719,545807.0783,261213.981
E02002635,331229.4124,440050.3718
E02001715,422283.6223,567375.8069
E02005804,504070.1132,487603.7227
E02006230,603021.8395,242939.5561
E02002715,494836.9918,426938.8877
E02005709,429709.8316,581566.4485
E02004334,436837.3664,533821.8811
E02003240,506502.964,302894.8103
E02001740,434809.8428,572871.5682
E02006269,603447.2588,258908.2306
E02005763,435093.2447,471789.3855
E02004561,588902.1127,200763.3701
E02007080,508678.3631,435071.652
E02005555,564532.1193,323377.7938
E02005444,497414.0505,372403.2634
E02003606,506152.7222,239193.5196
E02004955,526138.9746,221767.7667
E02002776,461589.8143,454712.6385
E02002774,460161.7037,457874.918
E02003763,531000.7219,272983.3773
E02003784,536956.1768,257867.4694
E02002545,441360.7784,520108.0119
E02001817,438466.6742,553191.6181
E02005523,619046.9005,316929.4049
E02004308,427846.053,545261.1753
E02002647,331728.8976,434315.0193
E02005226,343822.6673,464300.1415
E02002868,455487.1663,346019.8286
E02004460,581786.8941,216027.6705
E02005520,619269.8715,326584.9425
E02002709,485268.8103,430154.8776
E02004991,522048.5324,208349.9144
E02005437,556476.2811,363376.2745
E02004884,548403.6695,220453.8808
E02004974,510124.398,197945.082
E02004959,504926.2816,195776.2746
E02003639,492395.3392,225542.5472
E02002773,460874.973,458209.778
E02003768,530073.7944,270097.1446
E02002883,458778.7456,341769.5564
E02002871,454571.0485,344890.4307
E02006291,628349.9797,251471.9403
E02002792,459545.7813,450078.5052
E02005767,434700.5147,458594.5816
E02004549,545788.4553,208931.7414
E02003282,586703.4954,187409.8108
E02003307,564728.2747,179007.3007
E02007095,422629.2352,571387.6485
E02001743,435728.7915,571963.793
E02004482,578431.1182,183734.0833
E02004864,499163.9279,208283.1477
E02002875,455333.0654,343816.4192
E02003980,319682.1997,470725.1634
E02005580,592459.53,330117.8662
E02006242,570375.4785,269972.3453
E02004596,556711.9782,221597.4535
E02002892,451382.3385,340477.6787
E02003983,321048.8099,469315.8692
E02003241,523131.6924,302848.7469
E02004590,614647.4408,213929.2911
E02004330,445689.83,539402.786
E02001808,438290.8332,556212.9379
E02005907,470002.7968,339732.9018
E02001758,431273.3879,568821.5715
E02002757,487950.2316,411232.3446
E02005234,347764.2567,461720.154
E02006234,588918.0706,240397.8988
E02003264,508869.2292,223955.0932
E02005812,449608.8691,433170.7379
E02004562,594956.2335,196382.366
E02005730,393287.8402,563878.7228
E02005540,651861.5266,312500.8092
E02001807,431887.737,556121.7525
E02003787,525433.9555,252069.1918
E02007098,428164.6003,564874.8351
E02005727,385831.7919,582659.4849
E02001718,421015.995,566928.0169
E02004889,536298.4818,214738.493
E02005469,523692.5795,325200.9136
E02003614,502868.0314,234899.284
E02004489,575124.2808,209455.1655
E02004951,524449.6888,224078.872
E02005862,450881.7336,335978.7246
E02004935,515171.275,207066.8544
E02002787,457974.9931,451446.0408
E02003979,320905.1571,471498.232
E02005425,539326.0977,394070.3964
E02005211,337184.1706,427513.2744
E02007091,526365.5509,225474.7928
E02002572,429057.6428,513410.8558
E02003992,340796.1374,555785.597
E02002532,461050.5247,516109.1584
E02004907,513476.1727,195513.2376
E02005715,425907.7412,576997.0633
E02006228,583052.6985,248456.4674
E02004447,583947.3702,237695.6695
E02004893,534324.5454,212981.9342
E02002688,518027.1306,466554.1948
E02004009,347995.6609,540348.9986
E02002693,513765.6531,451105.3057
E02004466,562935.2528,195284.5187
E02001796,440174.6638,558526.0285
E02006256,616178.9316,243277.9269
E02002519,460042.7797,522862.2782
E02005774,432678.5008,455943.1212
E02003755,528344.0342,285376.7526
E02001782,431513.5206,563328.348
E02004320,440806.5624,549688.2675
E02002872,453294.0478,344725.6613
E02004892,531010.2627,213083.6528
E02003622,507626.2068,251231.0083
E02005277,368228.0283,432553.2456
E02002506,450131.7791,517689.5434
E02004573,625629.1624,231710.2639
E02006286,567727.1601,245371.148
E02004961,507745.144,195576.2117
E02004576,622784.401,230375.3674
E02004519,596983.2919,223923.059
E02005435,556051.5735,364844.1248
E02005475,524260.4662,310581.1393
E02002560,429337.6873,517359.025
E02007004,555434.2895,178577.7092
E02005223,347791.973,466975.8862
E02004338,428847.7401,529916.6185
E02005853,450245.5994,345020.2198
E02003987,338595.5227,568623.9478
E02006249,616825.2867,245410.7015
E02006292,622206.5732,250794.8941
E02003490,487549.2163,231990.1175
E02001683,413732.8863,563347.5261
E02005606,640865.5457,295274.4345
E02005864,450061.5582,334771.4331
E02003312,561351.6931,177623.0566
E02002530,467986.2721,516511.4046
E02004335,427080.3391,534019.9827
E02003482,492252.7791,236248.6348
E02003970,309279.188,530555.6554
E02005563,549559.4567,313232.9027
E02001780,438006.494,563928.0475
E02002533,460279.9983,515261.0828
E02005231,347627.6409,463180.0244
E02004327,444163.947,541068.0805
E02004028,328187.997,476496.6908
E02001719,427108.6876,566629.8644
E02002496,449943.1738,519682.2211
E02002515,460471.8879,524914.1903
E02003750,541144.5171,296333.4913
E02005747,398780.3784,451094.4128
E02002641,332421.5413,436750.9322
E02006293,634224.8666,251152.1312
